id_transaccion,id_cliente,fecha,categoria_producto,cantidad_items,monto_total,canal_venta,medio_pago,localidad
TX-026710,CLI-05674,2025-05-24,Herramientas manuales,5,90618.85,Web,Tarjeta de débito,Ushuaia
TX-026713,CLI-00775,2025-05-24,Sanitarios y grifería,2,114953.53,App,Transferencia,Río Grande
TX-026715,CLI-00316,2025-05-24,Herramientas manuales,5,153286.37,Web,Cuenta corriente,Ushuaia
TX-026728,CLI-04425,2025-05-24,Herramientas manuales,2,104052.21,Telefónico,Cuenta corriente,Río Grande
TX-026716,CLI-04457,2025-05-24,Aberturas,5,744511.52,Web,Tarjeta de débito,Río Grande
TX-026717,CLI-02712,2025-05-24,Ferretería general,3,9399.98,Web,Transferencia,USHUAIA
TX-026718,CLI-01085,2025-05-24,Maderas y tableros,94,1856469.28,App,Tarjeta de crédito,Río Grande
TX-026719,CLI-05602,2025-05-24,Electricidad e iluminación,6,81733.54,Web,Transferencia,RÍO GRANDE
TX-026720,CLI-04391,2025-05-24,Cemento y áridos,40,1044345.82,Telefónico,Cuenta corriente,Río Grande
TX-026721,CLI-06313,2025-05-24,Cemento y áridos,7,163932.9,App,Cuenta corriente,Ushuaia
TX-026722,CLI-03199,2025-05-24,Electricidad e iluminación,2,21998.32,Web,Transferencia,Río Grande
TX-026724,CLI-05726,2025-05-24,Herramientas eléctricas,3,1171495.85,Telefónico,Tarjeta de débito,Ushuaia
TX-026725,CLI-04612,2025-05-24,Pisos y cerámicos,6,77492.82,Web,Tarjeta de débito,Río Grande
TX-026726,CLI-00298,2025-05-24,Maderas y tableros,18,762434.92,Telefónico,Transferencia,Río Grande
TX-026727,CLI-04463,2025-05-24,Herramientas manuales,2,40203.08,Web,Transferencia,Río Grande
TX-026740,CLI-04592,2025-05-24,Plomería y caños,5,55278.54,Web,T. débito,Ushuaia
TX-026697,CLI-05759,2025-05-24,Plomería y caños,34,260644.26,Web,Tarjeta de crédito,Río Grande
TX-026696,CLI-03304,2025-05-24,Seguridad e indumentaria,2,167297.13,Telefónico,Cuenta corriente,Río Grande
TX-026705,CLI-00610,2025-05-24,Pisos y cerámicos,82,2114816.67,App,Tarjeta de débito,Ushuaia
TX-026693,CLI-04094,2025-05-24,Ferretería general,2,8816.12,App,Tarjeta de débito,Río Grande
TX-026737,CLI-02502,2025-05-24,Ferretería general,3,39878.88,Telefónico,Transferencia,Ushuaia
TX-026736,CLI-00219,2025-05-24,Pisos y cerámicos,26,707672.38,App,transf.,Río Grande
TX-026734,CLI-01070,2025-05-24,Electricidad e iluminación,4,33500.67,Telefónico,Efectivo en sucursal,Ushuaia
TX-026733,CLI-01016,2025-05-24,Cemento y áridos,6,71516.26,Web,Tarjeta de débito,Tolhuin
TX-026732,CLI-03188,2025-05-24,Pisos y cerámicos,12,218161.55,Web,Transferencia,Ushuaia
TX-026695,CLI-01051,2025-05-24,Ferretería general,3,12705.54,Web,Transferencia,río grande
TX-026730,CLI-01582,2025-05-24,Pisos y cerámicos,43,1135383.38,Telefónico,Cuenta corriente,Ushuaia
TX-026729,CLI-00500,2025-05-24,Ferretería general,70,443426.92,Telefónico,Cuenta corriente,Río Grande
TX-026731,CLI-01109,2025-05-24,Herramientas manuales,5,175718.23,App,Cuenta corriente,Río Grande
TX-026692,CLI-05096,2025-05-24,Herramientas manuales,5,187435.13,Telefónico,Transferencia,Ushuaia
TX-026691,CLI-03890,2025-05-24,Ferretería general,2,7699.04,Web,Transferencia,Río Grande
TX-026763,CLI-00726,2025-05-25,Herramientas manuales,6,99446.94,App,Transferencia,Tolhuin
TX-026768,CLI-02928,2025-05-25,Pinturas y revestimientos,16,427049.82,App,T. débito,Ushuaia
TX-026767,CLI-03060,2025-05-25,Seguridad e indumentaria,2,156629.36,App,Transferencia,Río Grande
TX-026766,CLI-02994,2025-05-25,Herramientas manuales,7,110594.56,Web,Transferencia,Río Grande
TX-026765,CLI-02355,2025-05-25,Sanitarios y grifería,3,122440.05,Web,Tarjeta de débito,Río Grande
TX-026764,CLI-01067,2025-05-25,Electricidad e iluminación,1,15514.79,App,Tarjeta de débito,Río Grande
TX-026751,CLI-04425,2025-05-25,Cemento y áridos,20,690911.29,Telefónico,Cuenta corriente,RÍO GRANDE
TX-026762,CLI-05793,2025-05-25,Sanitarios y grifería,2,174780.67,Telefónico,Cuenta corriente,Ushuaia
TX-026753,CLI-01056,2025-05-25,Herramientas manuales,4,85158.7,Telefónico,Cuenta corriente,Río Grande
TX-026754,CLI-01476,2025-05-25,Sanitarios y grifería,3,157919.79,App,Tarjeta de débito,Ushuaia
TX-026755,CLI-00830,2025-05-25,Cemento y áridos,46,861341.64,Telefónico,Cuenta corriente,Río Grande
TX-026757,CLI-03184,2025-05-25,Pinturas y revestimientos,12,640113.78,App,Cuenta corriente,Ushuaia
TX-026758,CLI-00641,2025-05-25,Plomería y caños,8,106926.68,Telefónico,Cuenta corriente,Tolhuin
TX-026759,CLI-03581,2025-05-25,Herramientas manuales,6,107868.11,Web,Transferencia,Río Grande
TX-026761,CLI-01838,2025-05-25,Ferretería general,17,57244.25,Web,Tarjeta de débito,Ushuaia
TX-026752,CLI-00877,2025-05-25,Cemento y áridos,10,324601.9,Web,Transferencia,Ushuaia
TX-026837,CLI-05760,2025-05-26,Aberturas,5,2222478.5,Telefónico,Cuenta corriente,Ushuaia
TX-026838,CLI-03091,2025-05-26,Ferretería general,11,119790.99,Telefónico,Transferencia,Río Grande
TX-026840,CLI-00905,2025-05-26,Sanitarios y grifería,1,79083.08,Telefónico,Cuenta corriente,Ushuaia
TX-026841,CLI-02652,2025-05-26,Pinturas y revestimientos,5,271344.38,Telefónico,Transferencia,río grande
TX-026842,CLI-01444,2025-05-26,Pisos y cerámicos,17,650419.85,Telefónico,Cuenta corriente,Río Grande
TX-026843,CLI-01961,2025-05-26,Seguridad e indumentaria,4,154546.38,App,Tarjeta de crédito,Río Grande
TX-026845,CLI-01159,2025-05-26,Herramientas manuales,5,71039.51,Telefónico,Tarjeta de crédito,Ushuaia
TX-026849,CLI-06052,2025-05-26,Sanitarios y grifería,2,158404.17,Telefónico,Cuenta corriente,Ushuaia
TX-026847,CLI-05779,2025-05-26,Herramientas manuales,3,47042.89,Web,Transferencia,ushuaia
TX-026848,CLI-06393,2025-05-26,Pinturas y revestimientos,5,135379.12,Web,Tarjeta de débito,Río Grande 
TX-026850,CLI-04413,2025-05-26,Pinturas y revestimientos,4,298996.5,Telefónico,Cuenta corriente,Tolhuin
TX-026852,CLI-04204,2025-05-26,Pinturas y revestimientos,5,374089.17,App,Cuenta corriente,Río Grande
TX-026853,CLI-00748,2025-05-26,Aberturas,3,676322.57,Telefónico,Tarjeta de crédito,Río Grande
TX-026854,CLI-02705,2025-05-26,Plomería y caños,5,83368.82,Telefónico,Cuenta corriente,Tolhuin
TX-026836,CLI-02708,2025-05-26,Pinturas y revestimientos,1,21859.72,Web,Tarjeta de débito,Río Grande
TX-026846,CLI-06273,2025-05-26,Pisos y cerámicos,7,196045.98,Telefónico,Transferencia,Río Grande
TX-026835,CLI-01895,2025-05-26,Cemento y áridos,17,286181.79,Web,Cuenta corriente,Ushuaia
TX-026794,CLI-04563,2025-05-26,Pisos y cerámicos,6,74787.84,App,Tarjeta de débito,USHUAIA
TX-026833,CLI-02232,2025-05-26,Aberturas,7,595962.07,Web,Tarjeta de crédito,Ushuaia
TX-026812,CLI-03752,2025-05-26,Sanitarios y grifería,4,674567.82,Telefónico,Tarjeta de débito,Río Grande
TX-026796,CLI-05371,2025-05-26,Ferretería general,3,12264.99,Web,Tarjeta de débito,Rio Grande
TX-026795,CLI-00537,2025-05-26,Maderas y tableros,14,659217.12,Telefónico,Cuenta corriente,Ushuaia
TX-026793,CLI-01502,2025-05-26,Herramientas manuales,3,67632.64,Web,Tarjeta de débito,Tolhuin
TX-026792,CLI-06168,2025-05-26,Sanitarios y grifería,2,77504.36,Web,Tarjeta de débito,Río Grande
TX-026791,CLI-03261,2025-05-26,Sanitarios y grifería,10,458222.52,Web,Tarjeta de débito,Río Grande
TX-026790,CLI-00793,2025-05-26,Cemento y áridos,8,261562.14,Web,Cuenta corriente,Río Grande
TX-026787,CLI-00722,2025-05-26,Sanitarios y grifería,2,120788.0,Web,Transferencia,Río Grande
TX-026785,CLI-03774,2025-05-26,Sanitarios y grifería,1,38788.3,App,Tarjeta de crédito,Río Grande
TX-026784,CLI-00560,2025-05-26,Pinturas y revestimientos,5,193770.74,App,Transferencia,Ushuaia
TX-026783,CLI-00139,2025-05-26,Maderas y tableros,5,98784.32,Web,Cuenta corriente,Río Grande
TX-026782,CLI-00085,2025-05-26,Ferretería general,5,16981.13,Telefónico,Tarjeta de crédito,Ushuaia 
TX-026781,CLI-06445,2025-05-26,Pinturas y revestimientos,6,199120.47,App,Tarjeta de crédito,Ushuaia
TX-026780,CLI-06564,2025-05-26,Ferretería general,5,22534.68,Web,Tarjeta de crédito,Ushuaia
TX-026779,CLI-02513,2025-05-26,Herramientas manuales,21,953079.45,Web,Cuenta corriente,Tolhuin
TX-026778,CLI-04129,2025-05-26,Pinturas y revestimientos,3,94075.56,Web,Transferencia,Río Grande
TX-026775,CLI-02508,2025-05-26,Herramientas manuales,3,47108.2,App,Transferencia,Río Grande
TX-026772,CLI-03820,2025-05-26,Pisos y cerámicos,56,1785039.05,Web,Transferencia,Ushuaia
TX-026771,CLI-05946,2025-05-26,Herramientas manuales,4,94135.97,Web,Efectivo en sucursal,Río Grande
TX-026770,CLI-05024,2025-05-26,Ferretería general,3,18098.37,Web,Transferencia,Río Grande
TX-026769,CLI-05105,2025-05-26,Herramientas manuales,7,423201.9,Telefónico,Cuenta corriente,Río Grande
TX-026797,CLI-06743,2025-05-26,Sanitarios y grifería,3,137549.56,Web,Tarjeta de crédito,Tolhuin
TX-026798,CLI-06144,2025-05-26,Plomería y caños,9,225907.83,App,Transferencia,Río Grande
TX-026788,CLI-01311,2025-05-26,Herramientas manuales,5,66570.59,Web,Transferencia,Río Grande
TX-026802,CLI-02039,2025-05-26,Pisos y cerámicos,31,1069699.24,App,Cuenta corriente,Rio Grande
TX-026831,CLI-02190,2025-05-26,Sanitarios y grifería,4,216169.78,App,Efectivo en sucursal,Río Grande
TX-026830,CLI-01828,2025-05-26,Ferretería general,3,33287.16,Web,Cuenta corriente,Ushuaia
TX-026800,CLI-05371,2025-05-26,Sanitarios y grifería,1,68270.68,App,Transferencia,Río Grande
TX-026828,CLI-00248,2025-05-26,Plomería y caños,5,30793.83,Web,Transferencia,Río Grande
TX-026827,CLI-05786,2025-05-26,Sanitarios y grifería,3,113792.46,Telefónico,Tarjeta de débito,Tolhuin
TX-026824,CLI-00560,2025-05-26,Cemento y áridos,11,199801.1,App,Cuenta corriente,Ushuaia
TX-026823,CLI-04197,2025-05-26,Ferretería general,31,214425.22,Web,Tarjeta de crédito,Río Grande
TX-026822,CLI-04289,2025-05-26,Sanitarios y grifería,4,420131.18,Telefónico,Transferencia,Rio Grande
TX-026820,CLI-05127,2025-05-26,Aberturas,5,523986.99,Web,Transferencia,Río Grande
TX-026819,CLI-03393,2025-05-26,Ferretería general,7,93229.36,Web,Cuenta corriente,Río Grande
TX-026817,CLI-00155,2025-05-26,Ferretería general,4,11107.13,Web,transf.,Río Grande
TX-026829,CLI-02819,2025-05-26,Ferretería general,8,68420.94,Telefónico,,Río Grande
TX-026815,CLI-01364,2025-05-26,Pisos y cerámicos,3,45172.97,App,Tarjeta de crédito,Tolhuin
TX-026816,CLI-05200,2025-05-26,Electricidad e iluminación,17,372920.86,Web,Transferencia,Ushuaia
TX-026803,CLI-00733,2025-05-26,Pinturas y revestimientos,5,100835.49,App,Transferencia,Ushuaia 
TX-026807,CLI-01710,2025-05-26,Sanitarios y grifería,2,82986.85,Web,Tarjeta de débito,
TX-026808,CLI-04895,2025-05-26,Herramientas manuales,2,36907.9,App,Efectivo en sucursal,Río Grande
TX-026805,CLI-04980,2025-05-26,Seguridad e indumentaria,3,66267.61,Web,Tarjeta de crédito,Río Grande
TX-026834,CLI-01408,2025-05-26,Sanitarios y grifería,2,247633.35,Telefónico,Efectivo en sucursal,Ushuaia
TX-026813,CLI-02287,2025-05-26,Herramientas eléctricas,2,166871.88,App,Efectivo en sucursal,Río Grande
TX-026814,CLI-04542,2025-05-26,Pinturas y revestimientos,3,197495.89,Telefónico,Tarjeta de débito,Tolhuin
TX-026811,CLI-02285,2025-05-26,Pinturas y revestimientos,3,97630.34,App,Tarjeta de débito,Ushuaia
TX-026934,CLI-02237,2025-05-27,Plomería y caños,1,9451.72,App,Tarjeta de débito,Ushuaia
TX-026925,CLI-02127,2025-05-27,Seguridad e indumentaria,3,118515.94,Web,Tarjeta de débito,Río Grande
TX-026926,CLI-03226,2025-05-27,Plomería y caños,10,206086.29,App,Cuenta corriente,Río Grande
TX-026927,CLI-06607,2025-05-27,Ferretería general,4,20753.7,Web,Transferencia,Ushuaia
TX-026929,CLI-02959,2025-05-27,Herramientas manuales,3,49657.22,App,Efectivo en sucursal,Río Grande
TX-026931,CLI-06368,2025-05-27,Sanitarios y grifería,2,102007.58,Web,Tarjeta de débito,Río Grande
TX-026933,CLI-02564,2025-05-27,Seguridad e indumentaria,8,257858.89,App,Efectivo en sucursal,Ushuaia
TX-026935,CLI-03612,2025-05-27,Plomería y caños,6,54994.04,Web,Transferencia,Río Grande
TX-026940,CLI-05059,2025-05-27,Herramientas manuales,3,52400.44,App,Tarjeta de débito,Río Grande
TX-026937,CLI-05475,2025-05-27,Herramientas manuales,3,48617.36,Web,transf.,Río Grande
TX-026938,CLI-01611,2025-05-27,Electricidad e iluminación,5,45372.33,Web,Tarjeta de crédito,Río Grande
TX-026939,CLI-05059,2025-05-27,Sanitarios y grifería,4,253116.1,Web,Transferencia,Río Grande
TX-026941,CLI-03168,2025-05-27,Cemento y áridos,20,336160.48,App,transf.,Río Grande
TX-026943,CLI-02502,2025-05-27,Cemento y áridos,7,194987.73,App,Cuenta corriente,Ushuaia
TX-026944,CLI-02157,2025-05-27,Pisos y cerámicos,4,63069.69,Web,Tarjeta de crédito,Río Grande
TX-026945,CLI-04625,2025-05-27,Maderas y tableros,20,672854.52,App,Tarjeta de crédito,Río Grande
TX-026923,CLI-04181,2025-05-27,Ferretería general,7,24995.85,Web,Tarjeta de crédito,Tolhuin
TX-026936,CLI-02207,2025-05-27,Electricidad e iluminación,1,187359.86,Web,Tarjeta de crédito,Río Grande
TX-026920,CLI-00076,2025-05-27,Plomería y caños,13,110521.33,Web,Tarjeta de crédito,USHUAIA
TX-026921,CLI-04612,2025-05-27,Herramientas manuales,6,87444.93,Web,Tarjeta de crédito,Rio Grande
TX-026876,CLI-01856,2025-05-27,Sanitarios y grifería,2,101584.49,Web,Transferencia,Río Grande
TX-026883,CLI-03115,2025-05-27,Plomería y caños,4,63649.67,App,Transferencia,Ushuaia
TX-026881,CLI-05454,2025-05-27,Cemento y áridos,19,250858.08,App,Efectivo en sucursal,USHUAIA
TX-026880,CLI-02290,2025-05-27,Pinturas y revestimientos,5,124424.38,App,Efectivo en sucursal,Ushuaia
TX-026879,CLI-04243,2025-05-27,Sanitarios y grifería,1,50152.13,Web,Tarjeta de débito,Ushuaia
TX-026877,CLI-05416,2025-05-27,Sanitarios y grifería,2,101425.77,Web,Transferencia,Ushuaia
TX-026919,CLI-01101,2025-05-27,Pisos y cerámicos,51,1524621.29,App,Transferencia,Río Grande
TX-026874,CLI-00980,2025-05-27,Plomería y caños,6,83586.29,Telefónico,Cuenta corriente,Ushuaia
TX-026872,CLI-00074,2025-05-27,Plomería y caños,5,47851.15,Web,Transferencia,Ushuaia 
TX-026871,CLI-04244,2025-05-27,Cemento y áridos,9,367654.07,Telefónico,Transferencia,Ushuaia
TX-026870,CLI-00082,2025-05-27,Pisos y cerámicos,9,214427.95,App,Cuenta corriente,Río Grande
TX-026884,CLI-02053,2025-05-27,Herramientas manuales,4,68628.27,App,Tarjeta de débito,Río Grande
TX-026868,CLI-06347,2025-05-27,Electricidad e iluminación,2,19804.87,Web,Transferencia,Ushuaia
TX-026866,CLI-04350,2025-05-27,Pisos y cerámicos,13,338850.4,Telefónico,Transferencia,Ushuaia
TX-026865,CLI-04539,2025-05-27,Pisos y cerámicos,18,406846.3,Telefónico,Cuenta corriente,Rio Grande
TX-026863,CLI-04646,2025-05-27,Pisos y cerámicos,19,345228.44,Web,Transferencia,Río Grande
TX-026861,CLI-05304,2025-05-27,Seguridad e indumentaria,7,431435.19,Telefónico,Efectivo en sucursal,Río Grande
TX-026860,CLI-00082,2025-05-27,Cemento y áridos,34,714598.99,Web,Transferencia,Río Grande
TX-026859,CLI-01461,2025-05-27,Electricidad e iluminación,2,31388.27,Web,Transferencia,Tolhuin
TX-026858,CLI-02070,2025-05-27,Electricidad e iluminación,6,86612.2,Web,Tarjeta de débito,Tolhuin
TX-026857,CLI-02700,2025-05-27,Herramientas manuales,3,50174.0,Web,Cuenta corriente,Río Grande
TX-026856,CLI-05126,2025-05-27,Ferretería general,9,45613.35,Web,Tarjeta de débito,Río Grande
TX-026855,CLI-03706,2025-05-27,Pisos y cerámicos,20,612283.84,Web,Cuenta corriente,Ushuaia
TX-026867,CLI-06557,2025-05-27,Seguridad e indumentaria,3,304059.12,Telefónico,Transferencia,USHUAIA
TX-026885,CLI-01175,2025-05-27,Plomería y caños,20,222777.04,Web,Tarjeta de crédito,Ushuaia 
TX-026882,CLI-05578,2025-05-27,Pinturas y revestimientos,3,167935.96,Telefónico,Cuenta corriente,Río Grande
TX-026888,CLI-04359,2025-05-27,Pinturas y revestimientos,6,330729.82,Telefónico,Tarjeta de crédito,Río Grande
TX-026918,CLI-04029,2025-05-27,Cemento y áridos,62,742300.62,App,Tarjeta de crédito,Río Grande
TX-026916,CLI-02126,2025-05-27,Sanitarios y grifería,4,195492.28,Web,Tarjeta de crédito,Río Grande
TX-026915,CLI-01889,2025-05-27,Pisos y cerámicos,35,1406928.76,Telefónico,Efectivo en sucursal,Tolhuin
TX-026913,CLI-02121,2025-05-27,Ferretería general,28,148704.07,Telefónico,Transferencia,Río Grande
TX-026912,CLI-05836,2025-05-27,Pinturas y revestimientos,5,123981.82,App,Tarjeta de débito,Ushuaia
TX-026911,CLI-01879,2025-05-27,Seguridad e indumentaria,12,393143.7,App,Transferencia,Río Grande
TX-026910,CLI-06007,2025-05-27,Seguridad e indumentaria,4,123203.99,App,Tarjeta de débito,Río Grande
TX-026909,CLI-04601,2025-05-27,Cemento y áridos,32,838283.43,Telefónico,Cuenta corriente,Ushuaia
TX-026887,CLI-03757,2025-05-27,Pinturas y revestimientos,4,74932.75,App,Efectivo en sucursal,
TX-026905,CLI-02735,2025-05-27,Ferretería general,35,272923.47,App,Transferencia,Río Grande
TX-026904,CLI-00041,2025-05-27,Sanitarios y grifería,3,155522.75,Web,Cuenta corriente,Río Grande
TX-026903,CLI-04033,2025-05-27,Ferretería general,14,69297.96,Web,Transferencia,RÍO GRANDE
TX-026906,CLI-05734,2025-05-27,Plomería y caños,3,28076.2,Web,Transferencia,Río Grande
TX-026901,CLI-05261,2025-05-27,Sanitarios y grifería,5,272204.57,App,Tarjeta de débito,Río Grande
TX-026889,CLI-00534,2025-05-27,Sanitarios y grifería,1,42223.64,Web,Efectivo en sucursal,ushuaia
TX-026902,CLI-00793,2025-05-27,Electricidad e iluminación,2,62403.24,Telefónico,Cuenta corriente,Río Grande
TX-026891,CLI-06596,2025-05-27,Pinturas y revestimientos,7,313470.04,Web,Cuenta corriente,Ushuaia
TX-026893,CLI-01912,2025-05-27,Ferretería general,6,29670.13,Web,Tarjeta de débito,Ushuaia
TX-026890,CLI-00726,2025-05-27,Herramientas eléctricas,2,460569.12,App,Tarjeta de débito,Tolhuin
TX-026897,CLI-03407,2025-05-27,Electricidad e iluminación,11,153590.39,Web,Tarjeta de crédito,Ushuaia
TX-026898,CLI-01824,2025-05-27,Ferretería general,3,11359.91,Web,Cuenta corriente,Río Grande
TX-026899,CLI-03537,2025-05-27,Sanitarios y grifería,2,84960.47,App,Tarjeta de débito,Ushuaia
TX-026900,CLI-04692,2025-05-27,Herramientas manuales,3,185099.58,Telefónico,Cuenta corriente,Río Grande
TX-026895,CLI-01452,2025-05-27,Sanitarios y grifería,2,90268.02,App,Tarjeta de crédito,Tolhuin
TX-027026,CLI-05701,2025-05-28,Herramientas manuales,4,66032.27,App,Transferencia,Ushuaia
TX-027020,CLI-00367,2025-05-28,Herramientas manuales,6,144108.57,Telefónico,Tarjeta de crédito,Río Grande
TX-027021,CLI-04425,2025-05-28,Cemento y áridos,24,673781.86,App,Tarjeta de débito,Río Grande
TX-027022,CLI-04177,2025-05-28,Maderas y tableros,6,113706.32,Web,Tarjeta de débito,Río Grande
TX-027023,CLI-01998,2025-05-28,Seguridad e indumentaria,3,106992.26,Web,Transferencia,USHUAIA
TX-027024,CLI-01176,2025-05-28,Seguridad e indumentaria,3,90445.82,Web,Tarjeta de débito,Río Grande
TX-027025,CLI-01056,2025-05-28,Electricidad e iluminación,2,21434.89,Web,Transferencia,Río Grande
TX-027027,CLI-03197,2025-05-28,Electricidad e iluminación,6,146849.18,Telefónico,Cuenta corriente,Río Grande
TX-027019,CLI-02007,2025-05-28,Pinturas y revestimientos,12,232008.11,App,Tarjeta de débito,Ushuaia
TX-027029,CLI-00986,2025-05-28,Pisos y cerámicos,6,195865.43,Web,Cuenta corriente,Ushuaia
TX-027030,CLI-03863,2025-05-28,Pinturas y revestimientos,18,814127.95,Web,Transferencia,Río Grande
TX-027034,CLI-01771,2025-05-28,Ferretería general,16,168595.71,Web,Transferencia,Río Grande
TX-027035,CLI-04820,2025-05-28,Cemento y áridos,24,505036.6,Telefónico,Cuenta corriente,Tolhuin 
TX-027037,CLI-01953,2025-05-28,Cemento y áridos,19,159609.02,App,Efectivo en sucursal,Ushuaia
TX-027038,CLI-03982,2025-05-28,Pinturas y revestimientos,2,67256.8,Web,Transferencia,Ushuaia
TX-027040,CLI-02407,2025-05-28,Herramientas manuales,4,70252.98,Web,Tarjeta de crédito,Ushuaia
TX-027041,CLI-00563,2025-05-28,Electricidad e iluminación,11,134936.38,App,Tarjeta de crédito,RÍO GRANDE
TX-027028,CLI-04094,2025-05-28,Herramientas manuales,2,36529.9,Web,Transferencia,Río Grande
TX-027018,CLI-00231,2025-05-28,Ferretería general,24,111017.68,Web,Transferencia,Río Grande
TX-026973,CLI-05113,2025-05-28,Pisos y cerámicos,4,57720.39,Web,Tarjeta de débito,Ushuaia
TX-027016,CLI-01758,2025-05-28,Pisos y cerámicos,3,44578.47,App,Tarjeta de crédito,Río Grande
TX-026981,CLI-06707,2025-05-28,Ferretería general,31,136581.1,Web,Transferencia,Ushuaia
TX-026978,CLI-06733,2025-05-28,Pinturas y revestimientos,6,471275.26,Web,Transferencia,Ushuaia
TX-026977,CLI-06021,2025-05-28,Electricidad e iluminación,5,79120.54,Telefónico,Tarjeta de crédito,Ushuaia
TX-026975,CLI-05574,2025-05-28,Pinturas y revestimientos,3,75234.83,Web,Transferencia,Rio Grande
TX-026974,CLI-04241,2025-05-28,Plomería y caños,27,424256.49,Telefónico,Transferencia,Ushuaia
TX-026971,CLI-03681,2025-05-28,Cemento y áridos,20,300391.77,Telefónico,Tarjeta de crédito,Río Grande
TX-026970,CLI-00989,2025-05-28,Plomería y caños,9,139536.98,App,Cuenta corriente,Ushuaia
TX-027017,CLI-03227,2025-05-28,Herramientas manuales,3,52559.48,Web,Tarjeta de crédito,Río Grande
TX-026965,CLI-00308,2025-05-28,Sanitarios y grifería,4,317902.57,Web,T. débito,Río Grande
TX-026964,CLI-00655,2025-05-28,Pinturas y revestimientos,9,478591.49,App,Transferencia,Río Grande
TX-026982,CLI-00583,2025-05-28,Cemento y áridos,32,708176.4,Telefónico,Transferencia,Ushuaia
TX-026962,CLI-02121,2025-05-28,Pisos y cerámicos,14,387108.55,App,Tarjeta de crédito,Río Grande
TX-026960,CLI-01101,2025-05-28,Plomería y caños,16,228301.35,Telefónico,Transferencia,RÍO GRANDE
TX-026959,CLI-02128,2025-05-28,Pinturas y revestimientos,1,34394.49,Web,Tarjeta de crédito,Río Grande
TX-026958,CLI-00299,2025-05-28,Electricidad e iluminación,16,295081.61,App,Cuenta corriente,Río Grande
TX-026956,CLI-05633,2025-05-28,Herramientas manuales,8,202815.07,Web,Cuenta corriente,Ushuaia
TX-026954,CLI-02094,2025-05-28,Electricidad e iluminación,6,72945.55,Web,Cuenta corriente,Río Grande
TX-026952,CLI-02695,2025-05-28,Pisos y cerámicos,16,808620.88,Telefónico,Tarjeta de crédito,Río Grande
TX-026951,CLI-00912,2025-05-28,Herramientas manuales,3,57805.06,Web,Transferencia,Tolhuin
TX-026950,CLI-05509,2025-05-28,Ferretería general,1,3657.83,Web,Transferencia,Río Grande
TX-026949,CLI-06699,2025-05-28,Sanitarios y grifería,1,55943.2,Web,Tarjeta de débito,Río Grande
TX-026948,CLI-03537,2025-05-28,Seguridad e indumentaria,3,72523.19,App,Transferencia,Ushuaia
TX-026961,CLI-01435,2025-05-28,Pinturas y revestimientos,1,21577.71,Web,Tarjeta de débito,Río Grande
TX-026983,CLI-06557,2025-05-28,Electricidad e iluminación,12,411423.77,Telefónico,Cuenta corriente,Ushuaia
TX-026967,CLI-00654,2025-05-28,Maderas y tableros,4,108354.7,Web,Tarjeta de crédito,Río Grande
TX-026986,CLI-00206,2025-05-28,Ferretería general,18,258551.9,Web,Cuenta corriente,Ushuaia
TX-027015,CLI-04595,2025-05-28,Plomería y caños,3,23213.52,App,Cuenta corriente,Río Grande
TX-026985,CLI-02217,2025-05-28,Ferretería general,7,39051.7,App,Transferencia,Ushuaia
TX-027012,CLI-03182,2025-05-28,Pisos y cerámicos,6,145676.01,Telefónico,Transferencia,Río Grande
TX-027009,CLI-01891,2025-05-28,Herramientas manuales,2,32939.98,Web,Efectivo en sucursal,TOLHUIN
TX-027008,CLI-02561,2025-05-28,Ferretería general,6,44453.21,App,Transferencia,Ushuaia
TX-027007,CLI-03150,2025-05-28,Herramientas manuales,2,32266.39,Web,Tarjeta de débito,Río Grande
TX-027006,CLI-04203,2025-05-28,Ferretería general,6,21933.73,Web,Transferencia,Ushuaia
TX-027005,CLI-04469,2025-05-28,Ferretería general,4,18342.66,App,Tarjeta de débito,Río Grande
TX-027004,CLI-00073,2025-05-28,Aberturas,13,5485881.47,Telefónico,Transferencia,Río Grande
TX-027003,CLI-03948,2025-05-28,Ferretería general,1,-3166.56,Web,Transferencia,Ushuaia
TX-027002,CLI-00311,2025-05-28,Electricidad e iluminación,5,226124.09,Web,Tarjeta de débito,Ushuaia
TX-027013,CLI-04595,2025-05-28,Seguridad e indumentaria,7,1271908.42,App,Tarjeta de débito,Río Grande
TX-027000,CLI-00688,2025-05-28,Electricidad e iluminación,28,582978.32,Telefónico,Transferencia,Ushuaia
TX-027001,CLI-02466,2025-05-28,Pinturas y revestimientos,2,59256.96,Web,Transferencia,Río Grande
TX-026987,CLI-01708,2025-05-28,Pinturas y revestimientos,5,117281.2,Web,,RÍO GRANDE
TX-026989,CLI-01541,2025-05-28,Pisos y cerámicos,4,59234.2,Telefónico,Tarjeta de débito,Tolhuin
TX-026992,CLI-06578,2025-05-28,Herramientas manuales,4,68073.79,Web,Transferencia,ushuaia
TX-026993,CLI-01128,2025-05-28,Ferretería general,10,108105.45,Telefónico,Cuenta corriente,Río Grande
TX-026988,CLI-01914,2025-05-28,Sanitarios y grifería,10,839461.57,Telefónico,Transferencia,Ushuaia
TX-026994,CLI-00951,2025-05-28,Maderas y tableros,9,219413.28,App,Efectivo en sucursal,Ushuaia
TX-026996,CLI-04570,2025-05-28,Pisos y cerámicos,3,62366.38,Web,T. crédito,Río Grande
